timestamp,sender,transaction_type,amount,merchant,category,message,user_email
2025-07-27 11:11:57,JD-YESBNK-S,credit,300,Other,Other,INR 300.00 credited to YES BANK Ac X1481 on 27JUL25 11:11. UPI:108772987526/From:jayamurugesan41@okhdfcbank. Bal INR 427.26.,unknown
2025-07-27 11:11:22,JD-YESBNK-S,debit,289,Other,Other,YES BANK Ac X1481 debited for INR 289.00 on 27JUL25 11:11. UPI:108772957821/To:meesho1online.gpay@okpayaxis. Bal INR 127.26. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-07-24 15:41:05,JK-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-07-23 08:11:05,JX-YESBNK-S,debit,10,Other,Other,YES BANK Ac X1481 debited for INR 10.00 on 23JUL25 08:11. UPI:108556353329/To:q377545673@ybl. Bal INR 416.26. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-07-20 20:36:34,JM-YESBNK-S,debit,650,Other,Other,YES BANK Ac X1481 debited for INR 650.00 on 20JUL25 20:33. UPI:108438871247/To:q936461213@ybl. Bal INR 496.26. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-07-20 19:10:31,JD-YESBNK-S,debit,100,Other,Other,"YES BANK Ac X1481 debited for INR 100.00 on 20JUL25 19:10. UPI:108431911090/To:q259753993@ybl. Bal INR 1,146.26. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-07-18 14:08:26,JM-YESBNK-S,credit,55,Other,Other,"INR 55.00 credited to YES BANK Ac X1481 on 18JUL25 14:08. UPI:108303369632/From:sugivaradharajan-1@okhdfcbank. Bal INR 1,496.26.",unknown
2025-07-18 13:06:34,JM-YESBNK-S,debit,110,Paytm,Other,"YES BANK Ac X1481 debited for INR 110.00 on 18JUL25 13:06. UPI:108299957937/To:paytm.s16tgf2@pty. Bal INR 1,441.26. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-07-15 08:01:04,JD-JIOCPN-P,credit,11001,Other,Other,"Dear User,

You’ve earned Upto ₹11001* Bonus on 1st RummyCircle deposit (CC:-SHUBHJIO) on Jio Recharge. Claim now: https://t.jio/JIOCPN/A1wisK T&C*

JioCoupons",unknown
2025-07-14 10:07:58,JA-JIOPAY-S,debit,199,Other,Other,"தற்போதைய ரீசார்ஜ் திட்டம் 15-Jul-25 08:09 Hrs அன்று முடிவடைகிறது!
Jio எண் : 9159377012
திட்டத்தின் பெயர்: Rs 199_18D_1.5GB/D
எந்தவித கூடுதல் கட்டணமும் இல்லாமல் MyJio ஐப் பயன்படுத்தி ரீசார்ஜ் செய்யுங்கள்.
ரீசார்ஜ் செய்ய - https://www.jio.com/dl/recharge_web",unknown
2025-07-13 15:00:32,JX-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-07-12 14:42:32,JD-YESBNK-S,debit,10,Other,Other,"YES BANK Ac X1481 debited for INR 10.00 on 12JUL25 14:42. UPI:107973437181/To:joyesther001-1@okhdfcbank. Bal INR 1,752.16. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-07-12 14:34:28,JM-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-07-11 16:39:51,JK-620016-P,debit,349,Other,Entertainment,"Ab ho jaao UNLIMITED with Truly Unlimited 5G. Enjoy NO speed limits, NO 5G data cap, and FREE 90-days Jio Hotstar. Recharge with Rs.349 today. www.jio.com/r/Bp54jIHZt",unknown
2025-07-06 15:48:12,JX-YESBNK-S,debit,75,Other,Other,"YES BANK Ac X1481 debited for INR 75.00 on 06JUL25 15:48. UPI:107636247997/To:q377545673@ybl. Bal INR 10,012.83. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-07-06 15:16:26,JX-YESBNK-S,debit,158,Other,Other,"YES BANK Ac X1481 debited for INR 158.00 on 06JUL25 15:16. UPI:107634800641/To:meesho1online.gpay@okpayaxis. Bal INR 10,087.83. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-07-06 14:50:29,JX-YESBNK-S,debit,331,Other,Other,"YES BANK Ac X1481 debited for INR 331.00 on 06JUL25 14:50. UPI:107633597151/To:meesho1online.gpay@okpayaxis. Bal INR 10,245.83. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-07-06 14:47:12,JK-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-07-06 14:21:19,JD-YESBNK-S,debit,252,Other,Other,"YES BANK Ac X1481 debited for INR 252.00 on 06JUL25 14:21. UPI:107632165133/To:meesho1online.gpay@okpayaxis. Bal INR 10,576.83. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-07-06 14:16:01,JX-YESBNK-S,debit,185,Other,Other,"YES BANK Ac X1481 debited for INR 185.00 on 06JUL25 14:15. UPI:107631908269/To:meesho1online.gpay@okpayaxis. Bal INR 10,828.83. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-07-06 12:21:47,JM-YESBNK-S,debit,4000,Other,Other,"YES BANK Ac X1481 debited for INR 4,000.00 on 06JUL25 12:21. UPI:107625479675/To:barani.jayamurugesan@oksbi. Bal INR 10,885.83. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-07-06 00:26:29,JD-YESBNK-S,credit,15000,Other,Other,"INR 15,000.00 is credited to YES BANK Acc XX1481 on 06-JUL-2025 00:25:36 - NET-TPT-SIDEKICK DIGITAL SOLUTION LLP-XX1937 Avl bal-INR 15,063.83.",unknown
2025-07-04 20:23:41,JX-YESBNK-S,debit,10,Other,Other,YES BANK Ac X1481 debited for INR 10.00 on 04JUL25 20:23. UPI:107540473323/To:sureshrp006-1@okhdfcbank. Bal INR 63.83. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-07-04 12:30:20,JD-AXISBK-S,debit,120,Other,Other,"INR 120.00 debited
A/c no. XX5408
04-07-25, 12:30:19
UPI/P2M/555123456996/Trupthi Wellness Pr
Not you? SMS BLOCKUPI Cust ID to 919951860002
Axis Bank ",unknown
2025-07-02 16:39:14,JX-YESBNK-S,debit,250.9,Other,Other,YES BANK Ac X1481 debited for INR 250.90 on 02JUL25 16:39. UPI:107410429489/To:gpayrecharge@icici. Bal INR 13.83. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-07-02 16:38:24,JD-YESBNK-S,credit,50,Other,Other,INR 50.00 credited to YES BANK Ac X1481 on 02JUL25 16:38. UPI:107410369181/From:sugivaradharajan-1@okhdfcbank. Bal INR 264.73.,unknown
2025-06-30 20:53:56,JD-YESBNK-S,debit,100,Other,Other,YES BANK Ac X1481 debited for INR 100.00 on 30JUN25 20:53. UPI:107312856656/To:bajajpay.6879729.wys7097374@indus. Bal INR 456.63. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-06-30 20:50:53,JD-YESBNK-S,debit,50,Paytm,Other,YES BANK Ac X1481 debited for INR 50.00 on 30JUN25 20:50. UPI:107312624564/To:paytmqr6emynl@ptys. Bal INR 556.63. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-06-29 22:50:10,JM-YESBNK-S,debit,82,Other,Other,YES BANK Ac X1481 debited for INR 82.00 on 29JUN25 22:50. UPI:107263568991/To:meesho1online.gpay@okpayaxis. Bal INR 636.63. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-06-28 18:00:30,JM-620040-P,debit,349,Other,Other,Thank you for staying with Jio! Your 5G phone is ready for ultra-fast speeds. Upgrade to our Rs. 349 plan and unlock Unlimited 5G Data. Recharge now and queue it for a seamless transition to Jio True5G. Click www.jio.com/r/RYzgcDRif,unknown
2025-06-27 08:08:30,JX-YESBNK-S,debit,200.9,Other,Other,"YES BANK Ac X1481 debited for INR 200.90 on 27JUN25 08:08. UPI:107111785995/To:gpayrecharge@okpayaxis. Bal INR 1,138.63. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-26 15:24:11,JK-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-26 13:16:29,JZ-JIOPAY-S,debit,899,Other,Other,"ரீசார்ஜ் திட்டம் 26-Jun-25 13:16 Hrs அன்று முடிவடைந்துவிட்டது !
Jio எண் : 9159377012
திட்டத்தின் பெயர்: Rs899_90D_2GB/D_20GB
எந்தவித கூடுதல் கட்டணமும் இல்லாமல் MyJio ஐப் பயன்படுத்தி ரீசார்ஜ் செய்யுங்கள். 
ரீசார்ஜ் செய்ய - https://www.jio.com/dl/recharge_web",unknown
2025-06-25 19:58:21,JD-YESBNK-S,debit,290,Paytm,Other,"YES BANK Ac X1481 debited for INR 290.00 on 25JUN25 19:58. UPI:107046732338/To:paytmqr675ut3@ptys. Bal INR 1,339.53. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-25 15:35:37,JM-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-25 13:25:54,JA-JIOPAY-S,debit,899,Other,Other,"தற்போதைய ரீசார்ஜ் திட்டம் 26-Jun-25 13:16 Hrs அன்று முடிவடைகிறது!
Jio எண் : 9159377012
திட்டத்தின் பெயர்: Rs899_90D_2GB/D_20GB
எந்தவித கூடுதல் கட்டணமும் இல்லாமல் MyJio ஐப் பயன்படுத்தி ரீசார்ஜ் செய்யுங்கள்.
ரீசார்ஜ் செய்ய - https://www.jio.com/dl/recharge_web",unknown
2025-06-24 16:46:06,JX-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-23 16:13:29,JD-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-22 19:14:28,JD-YESBNK-S,debit,380.02,Paytm,Other,"YES BANK Ac X1481 debited for INR 380.02 on 22JUN25 19:14. UPI:106890032931/To:paytm-83567395@ptys. Bal INR 1,629.53. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-22 14:20:32,JM-YESBNK-S,debit,167,Other,Other,"YES BANK Ac X1481 debited for INR 167.00 on 22JUN25 14:20. UPI:106873483667/To:meesho1online.gpay@okpayaxis. Bal INR 2,059.55. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-19 16:34:58,JX-YESBNK-S,debit,20,Other,Other,"YES BANK Ac X1481 debited for INR 20.00 on 19JUN25 16:34. UPI:106722018288/To:vendoliteindia04@ybl. Bal INR 2,306.55. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-18 20:37:24,JD-YESBNK-S,debit,40,Other,Other,"YES BANK Ac X1481 debited for INR 40.00 on 18JUN25 20:37. UPI:106689522074/To:gpay-11231916085@okbizaxis. Bal INR 2,286.55. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-18 20:35:21,JX-YESBNK-S,debit,90,Other,Other,"YES BANK Ac X1481 debited for INR 90.00 on 18JUN25 20:35. UPI:106689362883/To:jagmalsin16-1@okicici. Bal INR 2,326.55. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-17 13:37:05,JD-YESBNK-S,credit,20,Other,Other,"INR 20.00 credited to YES BANK Ac X1481 on 17JUN25 13:36. UPI:516845759522/From:sugivaradharajan@okaxis. Bal INR 2,479.55.",unknown
2025-06-16 16:01:34,JK-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-14 16:24:51,JX-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-14 08:28:45,JD-YESBNK-S,debit,300,Other,Other,"YES BANK Ac X1481 debited for INR 300.00 on 14JUN25 08:28. UPI:106435393765/To:nathiyam459@okaxis. Bal INR 2,459.55. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-13 09:11:49,JX-YESBNK-S,debit,500,Other,Other,"YES BANK Ac X1481 debited for INR 500.00 on 13JUN25 09:11. UPI:106383325727/To:barani.jayamurugesan@oksbi. Bal INR 2,759.55. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-12 15:17:22,JM-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-12 14:31:16,JD-YESBNK-S,debit,1000,Other,Other,"YES BANK Ac X1481 debited for INR 1,000.00 on 12JUN25 14:31. UPI:106346414602/To:rownumdrag@okicici. Bal INR 3,259.55. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-12 14:10:33,JX-YESBNK-S,debit,472.5,Other,Other,"YES BANK Ac X1481 debited for INR 472.50 on 12JUN25 14:10. UPI:106345401935/To:redbus1online.gpay@okpayaxis. Bal INR 4,259.55. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-10 21:47:48,JX-YESBNK-S,debit,200,Other,Other,"YES BANK Ac X1481 debited for INR 200.00 on 10JUN25 21:47. UPI:106268581761/To:miruthula.vnb@okhdfcbank. Bal INR 3,732.05. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-10 16:09:15,JK-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-09 21:32:05,JM-YESBNK-S,debit,38,Other,Other,"YES BANK Ac X1481 debited for INR 38.00 on 09JUN25 21:32. UPI:106212274036/To:kvdurai22-2@okicici. Bal INR 4,089.05. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-09 21:30:50,JD-YESBNK-S,debit,8500,Other,Other,"YES BANK Ac X1481 debited for INR 8,500.00 on 09JUN25 21:30. UPI:106212176897/To:kvdurai22-2@okicici. Bal INR 4,127.05. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-06-08 21:50:51,AX-AXISBK-S,debit,286,Other,Other,"INR 286.00 debited
A/c no. XX5408
08-06-25, 21:50:49
UPI/P2M/552574833268/Meesho
Not you? SMS BLOCKUPI Cust ID to 919951860002
Axis Bank ",unknown
2025-06-08 18:54:38,JD-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-07 23:17:23,VM-MESHO-S,credit,244,Other,Refund,"Refund for Trendy Printed of Rs.244 is successfully processed to your Original Payment Source.
Meesho",unknown
2025-06-07 23:16:46,JX-YESBNK-S,credit,244,Other,Refund,"INR 244.00 credited to YES BANK Ac X1481 on 07JUN25 23:16. UPI:570192411585/From:gpayonlineparefunds@axisbank. Bal INR 15,129.00.",unknown
2025-06-07 16:42:33,JX-YESBNK-S,credit,4700,Other,Other,"INR 4,700.00 credited to YES BANK Ac X1481 on 07JUN25 16:42. UPI:515872021853/From:rownumdrag-1@okaxis. Bal INR 21,829.00.",unknown
2025-06-06 16:40:30,JD-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-06 10:30:23,JD-YESBNK-S,credit,40,Other,Other,"INR 40.00 credited to YES BANK Ac X1481 on 06JUN25 10:30. UPI:552312625973/From:sugivaradharajan@okaxis. Bal INR 17,149.00.",unknown
2025-06-05 21:58:00,JD-YESBNK-S,credit,16500,Other,Other,"INR 16,500.00 is credited to YES BANK Acc XX1481 on 05-JUN-2025 21:57:54 - NET-TPT-SIDEKICK DIGITAL SOLUTION LLP-XX1937 Avl bal-INR 17,149.00.",unknown
2025-06-04 18:38:15,JK-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no 9159377012 with Rs.899 plan with Jio Unlimited Offer of Free JioHotstar Mobile/TV subscription for 90 Days to enjoy Live Cricket. Plan 899 benefits: Unlimited 5G data + 2 GB/day & 20 GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-06-02 20:38:31,JD-YESBNK-S,debit,12,Other,Other,YES BANK Ac X1481 debited for INR 12.00 on 02JUN25 20:38. UPI:105820768670/To:q377545673@ybl. Bal INR 437.00. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-06-02 06:55:34,JD-YESBNK-S,debit,212,Other,Other,YES BANK Ac X1481 debited for INR 212.00 on 02JUN25 06:55. UPI:105776676164/To:meesho1online.gpay@okpayaxis. Bal INR 449.00. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-06-01 20:23:32,JX-YESBNK-S,debit,98,Other,Other,YES BANK Ac X1481 debited for INR 98.00 on 01JUN25 20:20. UPI:105763946200/To:meesho1online.gpay@okpayaxis. Bal INR 563.00. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-06-01 20:23:14,JD-YESBNK-S,credit,98,Other,Other,INR 98.00 credited to YES BANK Ac X1481 on 01JUN25 20:20. UPI:105763949063/From:miruthula.vnb@okhdfcbank. Bal INR 661.00.,unknown
2025-06-01 19:54:06,JM-YESBNK-S,debit,104,Other,Other,YES BANK Ac X1481 debited for INR 104.00 on 01JUN25 19:54. UPI:105761494105/To:meesho1online.gpay@okpayaxis. Bal INR 661.00. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-06-01 19:51:08,JD-YESBNK-S,credit,104,Other,Other,"INR 104.00 credited to YES BANK Ac X1481 on 01JUN25 19:50. UPI:105761195886/From:miruthula.vnb@okhdfcbank. Bal INR 1,765.00.",unknown
2025-05-31 09:18:48,JX-YESBNK-S,credit,64,Other,Other,INR 64.00 credited to YES BANK Ac X1481 on 31MAY25 09:18. UPI:515160370811/From:sugivaradharajan@okaxis. Bal INR 549.00.,unknown
2025-05-26 20:41:31,JM-YESBNK-S,credit,100,Other,Other,INR 100.00 credited to YES BANK Ac X1481 on 26MAY25 20:41. UPI:105447609447/From:miruthula.vnb@okhdfcbank. Bal INR 485.00.,unknown
2025-05-26 20:34:47,JM-YESBNK-S,credit,350,Other,Other,INR 350.00 credited to YES BANK Ac X1481 on 26MAY25 20:34. UPI:105447106822/From:rownumdrag@okhdfcbank. Bal INR 385.00.,unknown
2025-05-26 18:28:55,JX-YESBNK-S,credit,35,Other,Other,INR 35.00 credited to YES BANK Ac X1481 on 26MAY25 18:08. UPI:551212836961/From:sugivaradharajan@okaxis. Bal INR 35.00.,unknown
2025-05-24 13:07:05,+919328393092,credit,15000,Other,Other,"Credit Received: Rs 15,000 added to wallet no 9159XXXX12 at 24-May 12:22. Claim - UPI Through Instant Transfer bank A/c - SR3.in/P2A9F-221F10074",unknown
2025-04-26 16:45:43,JD-JIOCPN,debit,400,Other,Other,"Dear User,

You’ve earned Fastrack Sunglasses starting at just ₹400(Code:JIO60) on Jio Recharge. Claim now: https://t.jio/JIOCPN/0rVjo3 T&C*

JioCoupons",unknown
2025-04-26 16:43:53,JD-JIOCPN,debit,525,Other,Other,"Dear User,

You’ve earned Flat ₹525 off on boAt Top-Sellers (Code-JIOXBOAT525) on Jio Recharge. Claim now: https://t.jio/JIOCPN/XLGjo3 T&C*

JioCoupons",unknown
2025-04-18 21:31:59,CP-AXISBK,debit,22,Other,Other,"INR 22.00 debited
A/c no. XX5408
18-04-25, 21:31:57
UPI/P2M/510875836703/Google India Servic
Not you? SMS BLOCKUPI Cust ID to 919951860002
Axis Bank ",unknown
2025-04-02 20:05:15,JK-JIOCPN,debit,6666,Other,Other,"Dear User,

You’ve earned Free ₹6666 Bonus + ₹50 Cash on My11Circle! (CC: HTSTR50) on Jio Recharge. Claim now: https://t.jio/JIOCPN/o37ts3 T&C*

JioCoupons",unknown
2025-03-25 16:37:16,JD-JIOCPN,debit,1500,Other,Other,"Dear User,

You’ve earned Flat ₹1500 Bonus on MyTeam11 + ₹125 for New Users! on Jio Recharge. Claim now: https://t.jio/JIOCPN/LwcFSs T&C*

JioCoupons",unknown
2025-03-25 10:51:08,JM-JIOCPN,debit,6666,Other,Other,"Dear User,

You’ve earned Free ₹6666 Bonus + ₹50 Cash on My11Circle! (CC: HTSTR66) on Jio Recharge. Claim now: https://t.jio/JIOCPN/UBsISs T&C*

JioCoupons",unknown
2025-03-24 17:58:09,JK-UNIONB,credit,300,Other,Other,Your SB A/c *4111 Credited for Rs.300.00 on 24-03-2025 17:57:55 by NEFT/ VIV   COLLEGE OF TEC UTR: IOBAN25083419041 Avl Bal Rs.92303.46 -Union Bank of India,unknown
2025-03-23 14:03:14,JM-JIOCPN,debit,5000,Other,Other,"Dear User,

You’ve earned Free ₹5000 Bonus Cash on My11Circle! (CC: MYJIO5k) on Jio Recharge. Claim now: https://t.jio/JIOCPN/TWTVis T&C*

JioCoupons",unknown
2025-03-18 13:33:27,JD-620016,debit,899,Google Pay,Other,"Recharge today your Jio 9159377012 with Rs.899 on your favorite Google Pay app. Enjoy Unlimited 5G data + 2 GB/day & 20 GB extra high speed 4G data, Unlimited Voice for 90 Days. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-03-16 14:37:42,JK-620016,debit,899,Google Pay,Other,"Recharge today your Jio 9159377012 with Rs.899 on your favorite Google Pay app. Enjoy Unlimited 5G data + 2 GB/day & 20 GB extra high speed 4G data, Unlimited Voice for 90 Days. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-03-13 16:10:13,VM-AXISMR,credit,250,Amazon,Shopping,"Dear Customer,get an Amazon e-voucher worth INR 250*.Deposit additional INR 25,000 or more in your Axis Bank Liberty Savings A/c XX5408 between 27/02/2025 to 15/03/2025 & maintain total balance till 31/03/2025.Send SMS TRUE to 56161600 to register for this offer.*T&C https://axbk.io/AXISMR/8EDKVa",unknown
2025-03-13 12:04:47,AX-AXISBK,debit,19,Other,Other,"INR 19.00 debited
A/c no. XX5408
13-03-25, 12:04:43
UPI/P2M/507207983392/Google India Servic
Not you? SMS BLOCKUPI Cust ID to 919951860002
Axis Bank",unknown
2025-03-12 17:54:18,AD-AXISBK,debit,19,Other,Other,"INR 19.00 debited
A/c no. XX5408
12-03-25, 17:54:14
UPI/P2M/507161219413/Google India Digita
Not you? SMS BLOCKUPI Cust ID to 919951860002
Axis Bank",unknown
2025-03-12 16:26:46,JX-AXISMR,credit,250,Amazon,Shopping,"Dear Customer,get an Amazon e-voucher worth INR 250*.Deposit additional INR 25,000 or more in your Axis Bank Liberty Savings A/c XX5408 between 27/02/2025 to 15/03/2025 & maintain total balance till 31/03/2025.Send SMS TRUE to 56161600 to register for this offer.*T&C https://axbk.io/AXISMR/tnvUVa",unknown
2025-03-06 19:05:47,AX-AXISBK,debit,19,Other,Other,"INR 19.00 debited
A/c no. XX5408
06-03-25, 19:05:44
UPI/P2M/506552980423/Google India Digita
Not you? SMS BLOCKUPI Cust ID to 919951860002
Axis Bank",unknown
2025-03-04 21:13:13,JM-AXISMR,credit,250,Amazon,Shopping,"Dear Customer,get an Amazon e-voucher worth INR 250*.Deposit additional INR 25,000 or more in your Axis Bank Liberty Savings A/c XX5408 between 27/02/2025 to 15/03/2025 & maintain total balance till 31/03/2025.Send SMS TRUE to 56161600 to register for this offer.*T&C https://axbk.io/AXISMR/4dk3pa",unknown
2025-02-27 19:37:53,CP-AXISBK,debit,19,Other,Other,"INR 19.00 debited
A/c no. XX5408
27-02-25, 19:37:51
UPI/P2M/542469223057/Google India Servic
Not you? SMS BLOCKUPI Cust ID to 919951860002
Axis Bank ",unknown
2025-02-27 17:10:48,JD-JIOCPN,debit,30000,Other,Other,"Dear User,

You’ve earned ₹30,000 MPL Welcome Bonus (Code: MPLJIO30) on Jio Recharge. Claim now: https://t.jio/JIOCPN/qGsSCs T&C*

JioCoupons",unknown
2025-02-27 14:58:30,JD-620016,debit,349,Google Pay,Other,"Recharge today your Jio 9159377012 with Rs.349 on your favorite Google Pay app. Enjoy Unlimited 5G data + 2 GB/day high speed 4G data, Unlimited Voice for 28 Days. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
